temperature,N,cumulative_mean_exp_neg_sigma,ci_lower_2.5,ci_upper_97.5
4.0,1680,0.9635571376712189,0.8557012201205229,1.081810733371231
4.0,1690,0.9626061222985337,0.8573273584087847,1.079425833872416
4.0,1700,0.9621490457282733,0.8548077645869623,1.077917857964162
4.0,1710,0.9598272048410502,0.8472688411537143,1.0710829136900837
4.0,1720,0.9567364343069571,0.8472145047136685,1.072822914277064
4.0,1730,0.956561857423183,0.8528509860662546,1.0710302519028974
4.0,1740,0.9602825849967064,0.8532058471856202,1.0827253722671677
4.0,1750,0.9697763378884993,0.8641591930324024,1.0869978293910867
4.0,1760,0.9725222581204852,0.8669096636246165,1.1015710502681142
4.0,1770,0.9692628048517269,0.8596154611947967,1.0891208465633726
4.0,1780,0.9699409152178561,0.8637970645781285,1.0869086855158774
4.0,1790,0.9671438060262492,0.8627973361242744,1.0907822985793263
4.0,1800,0.9656096384366919,0.8606907141083593,1.0798597218975519
4.0,1810,0.9645380386132315,0.8584252361142207,1.0824595929088978
4.0,1820,0.9612560376924398,0.8570331278788801,1.0718347018774887
4.0,1830,0.9604064670261616,0.8592052725813795,1.0724988665918203
4.0,1840,0.956779029147044,0.8505686315696013,1.0703702531893555
4.0,1850,0.9546922029743671,0.8520708488462643,1.0631197329610804
4.0,1860,0.9530362293549218,0.8520898637938117,1.058480906363529
4.0,1870,0.9518257477122906,0.8530275929949457,1.0582427420961813
4.0,1880,0.9925355568733918,0.8727808736598409,1.1390543806223867
4.0,1890,0.9916414371300797,0.872266166285802,1.1350319262984527
4.0,1900,0.9907885853489351,0.8713338953610528,1.131889461375865
4.0,1910,0.9872422641608248,0.8695668545322701,1.1216993056725995
4.0,1920,0.9835966150876193,0.8673604438763898,1.1277112364568724
4.0,1930,0.9817433724887119,0.8670751167078352,1.1156773313588486
4.0,1940,0.9894360511170329,0.8685999064524329,1.1245569855088329
4.0,1950,0.9867356678720134,0.86491545913722,1.122678427710169
4.0,1960,0.9850260849016303,0.8682425903214738,1.125377162659983
4.0,1970,0.9814573597455282,0.8578111469978807,1.1199380052098113
4.0,1980,0.9794143102299929,0.868174130427768,1.1126784583740463
4.0,1990,0.976345156018627,0.8586269137572649,1.106198744403243
4.0,2000,0.9767133187523079,0.8620456456767825,1.1098939275884636
4.0,2010,0.9792037148336089,0.8630763357843406,1.1170195646591283
4.0,2020,0.9767559849502995,0.8610460253497013,1.1104828072435884
4.0,2030,0.9727912650180264,0.8615868469884255,1.106367425519231
4.0,2040,0.9689201663153864,0.8571615695474257,1.1025088659751592
4.0,2050,0.9675838291529103,0.8576400471023615,1.099800242206509
4.0,2060,0.9650697985207864,0.8570835434530434,1.10034115454303
4.0,2070,0.9646889609157071,0.8486435710091588,1.0991349050818182
4.0,2080,0.9648702499237093,0.8516141093302908,1.096846185505558
4.0,2090,0.9639436716099792,0.8569067689397925,1.0912616689344463
4.0,2100,0.9655418465833143,0.849772122570942,1.093133210815582
4.0,2110,0.9631829227582327,0.8563139057661171,1.0935596412820032
4.0,2120,0.9655316696209457,0.8581720256177655,1.0877020403010287
4.0,2130,0.963004771340689,0.8512101862603882,1.0895807781349471
4.0,2140,0.9662777818245223,0.8580451471393798,1.0898011107823635
4.0,2150,0.9655246840746904,0.8549875425291953,1.0918395852288623
4.0,2160,0.9633477931128227,0.8566348306616425,1.0842998307527238
4.0,2170,0.9610938283930981,0.8570508938401737,1.0868371174951785
4.0,2180,0.964423346094198,0.8538637362521881,1.0898126573599043
4.0,2190,0.9655329810763916,0.8594144665268207,1.088696011301714
4.0,2200,0.9638211494634228,0.8573279942240744,1.0849281297386242
4.0,2210,0.9679323821856587,0.858356120921172,1.095526411165511
4.0,2220,0.9677245778227711,0.8605175113737417,1.0865722325022777
4.0,2230,0.9667887165640721,0.860875024957286,1.084608139623155
4.0,2240,0.9655783801752396,0.8621720423860165,1.0898323112193415
4.0,2250,0.9658834475251145,0.8651246956999202,1.0868343784626646
4.0,2260,0.9652217563272228,0.8566618482204768,1.0890691558269467
4.0,2270,0.9643256406567804,0.8600587796118402,1.0885594796245002
4.0,2280,0.9636890312233303,0.8591981318011819,1.0841543146911323
4.0,2290,0.9658258301563131,0.8616166645479035,1.0935950805516605
4.0,2300,0.9669254553167103,0.8597886249116786,1.0822615030716876
4.0,2310,0.9669364241663246,0.8585854466319107,1.085789451360261
4.0,2320,0.9720889068450618,0.8635602592313454,1.0860842940881386
4.0,2330,0.9733317146679932,0.8708705808482792,1.0944541509990675
4.0,2340,0.9752321189322207,0.8693027466094188,1.0927978489763452
4.0,2350,0.9758837814687913,0.8729075680018489,1.0920346083337062
4.0,2360,0.973119469319316,0.8756671870356327,1.0876638358008315
4.0,2370,0.9714035704680628,0.8734824755368279,1.086701490103072
4.0,2380,0.969442997868367,0.8663362241431098,1.0787230299526922
4.0,2390,0.9681962107107919,0.8622243909631564,1.0847615254623189
4.0,2400,0.9657096768298673,0.865814848485597,1.086904319639512
4.0,2410,0.9669872625240684,0.8691851777300676,1.0834578184678638
4.0,2420,0.9678319028635983,0.8649221905630207,1.0812534211969542
4.0,2430,0.9667551246608894,0.8651940725440947,1.0708442106367588
4.0,2440,0.9679934811093648,0.868781765164998,1.0878144716986362
4.0,2450,0.9682602527756853,0.8730541989029363,1.0782551224856103
4.0,2460,0.9654185058561137,0.865998109229174,1.0784168775046143
4.0,2470,0.9658860398732467,0.8654921193697374,1.0817498098874532
4.0,2480,0.9647788187321277,0.8672016788030072,1.0785203722614367
4.0,2490,0.961811501719242,0.8636744283322852,1.0715820988995317
4.0,2500,0.9636681239230862,0.861501820485115,1.075644737002759
4.0,2510,0.9637745424665133,0.8675644965929997,1.0749284298765238
4.0,2520,0.963328179910871,0.8657454764907196,1.0744186288122437
4.0,2530,0.9624014331851666,0.8637193855843962,1.068298302844089
4.0,2540,0.9601981148104368,0.8668508940377591,1.0738351642980748
4.0,2550,0.9648519451858906,0.8670380467338976,1.0746009658700602
4.0,2560,0.9661727741242979,0.8733682170909286,1.0762432328476912
4.0,2570,0.9689802011373111,0.8769637494391984,1.0832250888580626
4.0,2580,0.9686029519470161,0.8707852160049037,1.0836136768195697
4.0,2590,0.9664483840795297,0.8681252966850388,1.0718642830744052
4.0,2600,0.9685927485143804,0.8730735098562618,1.0787910180562135
4.0,2610,0.9676798542441845,0.8737871033118477,1.079256959428968
4.0,2620,0.9679485204731085,0.8713309682434075,1.0694301966854074
4.0,2630,0.971563741858327,0.8715887928793051,1.0836747613579012
4.0,2640,0.970331657050048,0.8776711538725169,1.078481061527327
4.0,2650,0.9676761419161249,0.8729689278715329,1.0744940947919879
4.0,2660,0.9719022156630248,0.8794053641534324,1.0779509576044553
4.0,2670,0.9711295647174635,0.8785920537495073,1.0788586461388607
4.0,2680,0.9694556678850504,0.8723961267722505,1.0776214915845472
4.0,2690,0.9682976130397539,0.8746237381084756,1.071434531061704
4.0,2700,0.9684239075789965,0.8748080628230759,1.0713693078558089
4.0,2710,0.9666063650052344,0.8737016080311988,1.0765392416179793
4.0,2720,0.9650036592619845,0.8719957992484232,1.0695898495848954
4.0,2730,0.9644249889694934,0.8717652175187429,1.0672938021068017
4.0,2740,0.9625376785386235,0.8697028036315817,1.0731181728837502
4.0,2750,0.9604209063521637,0.8736742809562178,1.059955042249643
4.0,2760,0.961932469959895,0.870834267454257,1.0558669164460195
4.0,2770,0.9631062940512961,0.8746726982409795,1.0652405375901335
4.0,2780,0.9628028021211289,0.8745362589559788,1.0642048887054505
4.0,2790,0.9679833712182834,0.8759701137774634,1.0655929900598438
4.0,2800,0.9660801660449959,0.8776721938580058,1.0716712711471208
4.0,2810,0.965948836278763,0.877313549208419,1.0662613796675655
4.0,2820,0.9668530876181961,0.879500293453213,1.0675042821112055
4.0,2830,0.9686353505232118,0.8789073294587574,1.0706404263885363
4.0,2840,0.9665466199640078,0.8770808763447163,1.069049741457558
4.0,2850,0.9645222592327851,0.8748174933219222,1.0692387360389193
4.0,2860,0.9645093497170149,0.8735258374327189,1.0625482827216597
4.0,2870,0.9708284386436561,0.8817545950014561,1.0714911679363306
4.0,2880,0.9726850599584667,0.8820005780981914,1.0757740707579748
4.0,2890,0.9740487645423506,0.8823517844052637,1.0746097623016417
4.0,2900,0.9722150492175132,0.8853646437558379,1.0749446161350453
4.0,2910,0.9695904662574065,0.8808518548470261,1.071680100934532
4.0,2920,0.9703151777696021,0.8845245860920918,1.0680548061550719
4.0,2930,0.968803730377843,0.8832627180749746,1.0677467183780232
4.0,2940,0.9793132377885205,0.8897465756950237,1.0764507653258026
4.0,2950,0.9787452530887816,0.892747307090013,1.0770987184487408
4.0,2960,0.9767143829210595,0.8915475894952852,1.0764091315781377
4.0,2970,0.9785815502713725,0.8927968914895402,1.0707989722196127
4.0,2980,0.9775344496954015,0.8924610604203579,1.0775860835301276
4.0,2990,0.9757949066291699,0.890973241347566,1.0754691563115661
4.0,3000,0.9743866200638038,0.8908851102294467,1.0775366005426181
4.0,3010,0.9724642587189771,0.8870493610902108,1.0673861225380232
4.0,3020,0.971037203081106,0.8854447768700747,1.069678633703839
4.0,3030,0.9760405202980884,0.8927428576046919,1.0753651672313314
4.0,3040,0.9800572767796815,0.8964981183692953,1.079455725179545
4.0,3050,0.9815993435617204,0.8985800829646708,1.0747291828335153
4.0,3060,0.985402305608924,0.9001823498217867,1.0841162640274324
4.0,3070,0.9834372183178278,0.8955506064457999,1.0777288921568815
4.0,3080,0.9820672598855437,0.8972302346682339,1.0805640778320815
4.0,3090,0.9823896680929797,0.897901980118931,1.0773733539785961
4.0,3100,0.9805269159899148,0.8933636982447152,1.0810660910386616
4.0,3110,0.9837294128295639,0.8992508139878908,1.082361433584796
4.0,3120,0.9825446569258796,0.8969005336267029,1.0739660802560105
4.0,3130,0.9817409718795324,0.8950677689475262,1.0748409485938217
4.0,3140,0.9794356665655009,0.8944119436733904,1.0752414893548707
4.0,3150,0.979488745145953,0.8947022316179853,1.0732830168662546
4.0,3160,0.9773970259865852,0.8923878529095151,1.071305007369396
4.0,3170,0.9807015821448166,0.8963175808363609,1.0745362531124516
4.0,3180,0.9806198368577489,0.9005657150717281,1.0755567574061562
4.0,3190,0.981019016204982,0.8964517141197743,1.0703492849860383
4.0,3200,0.9792559364925683,0.8995453170045835,1.0756128205499353
4.0,3210,0.9794524538910951,0.8924024846132738,1.0728812154503626
4.0,3220,0.9770059015656186,0.8909005862248517,1.0733798033226742
4.0,3230,0.9764602399841503,0.8916115363577931,1.0742612527052724
4.0,3240,0.9785073433732686,0.894224218336238,1.0706503643567507
4.0,3250,0.9791045134861572,0.8945475969705974,1.0714117737879636
4.0,3260,0.9795023825216802,0.8976500010030629,1.0760678806371484
4.0,3270,0.9788781364263418,0.8947728342401704,1.0702129920667824
4.0,3280,0.9779911873539313,0.8987938093702242,1.070384506921019
4.0,3290,0.9812253220623255,0.8978682941691769,1.0709584948541784
4.0,3300,0.9802429959198621,0.8980847752197861,1.074335067221626
4.0,3310,0.9800420380597709,0.8963401284622216,1.0686834098753324
4.0,3320,0.97925576462018,0.8996424330546348,1.068143566329754
4.0,3330,0.9799158767051508,0.8923300574959108,1.0670335227523535
4.0,3340,0.9792108808233332,0.8970369139632981,1.0697963239835888
4.0,3350,0.9774737630151376,0.8929750307980477,1.0618054123961973
4.0,3360,0.9770233803214186,0.8928103615592983,1.0639084357563204
4.0,3370,0.978181590856966,0.8963836162471008,1.068986591615839
4.0,3380,0.9777080870412839,0.8987171905844663,1.0761986228345064
4.0,3390,0.97578863586756,0.8997799221733209,1.0682964962433938
4.0,3400,0.9751141101741008,0.8974898414473017,1.0627482919615217
4.0,3410,0.9735492061388372,0.8969783282167904,1.0643460000771607
4.0,3420,0.9723159486472285,0.8897849977155055,1.0634540673305921
4.0,3430,0.9729410405376725,0.8939565937386804,1.0605866850819754
4.0,3440,0.9749586632071903,0.8941792100471775,1.0637040619721951
4.0,3450,0.9746180084288676,0.8957398509651726,1.065053718299342
4.0,3460,0.9736975459707427,0.8968973654964888,1.0635898359491915
4.0,3470,0.974199954925565,0.8915415943861107,1.06234696029089
4.0,3480,0.9726749164799459,0.8907244746562806,1.0607177933841119
4.0,3490,0.9715031549617599,0.8923934104318941,1.059021056080312
4.0,3500,0.9730960163315245,0.8952551918894744,1.0609905837801565
4.0,3510,0.9721419442794431,0.8966191002939331,1.0555617809508908
4.0,3520,0.9734708701408497,0.89199126955179,1.0600325060903295
4.0,3530,0.9755472429334656,0.9000829264423547,1.0647229002517824
4.0,3540,0.9761513044926338,0.9031821431322477,1.0586759257127787
4.0,3550,0.9744855183214806,0.8930635380810217,1.0640519056869036
4.0,3560,0.9738069661630847,0.8991603133659213,1.0599003326521808
4.0,3570,0.9719334685099157,0.893789468631588,1.055649326525802
4.0,3580,0.9721891908231676,0.8969795100918398,1.0508319147548686
4.0,3590,0.9709712637173248,0.8931801301320762,1.058739283546478
4.0,3600,0.9709012886411076,0.8981501473906179,1.0574696208157743
4.0,3610,0.9696947262704275,0.8904231723108688,1.0541588503225674
4.0,3620,0.9695427230979518,0.8936752636649054,1.0549566451893146
4.0,3630,0.968740503204352,0.8921420708772676,1.053056338869868
4.0,3640,0.9690487359948188,0.8929893715713193,1.0583875284007063
4.0,3650,0.9683543555105125,0.8908956931521207,1.052765960411432
4.0,3660,0.9673875149009025,0.8936376919040017,1.0518731196404314
4.0,3670,0.9656952630716549,0.8907092841359365,1.051157461216151
4.0,3680,0.9661962895617701,0.8910722906337452,1.0513883628486953
4.0,3690,0.9653703136816397,0.8888957598732679,1.0506453735386043
4.0,3700,0.9645612316009342,0.8905905389458593,1.0529313887480423
4.0,3710,0.9645968232075514,0.8861924393487906,1.052175913014694
4.0,3720,0.9632582156672809,0.887312586664692,1.0420785526878733
4.0,3730,0.9627979783743202,0.8883778008622346,1.0462271240450496
4.0,3740,0.9630665166744413,0.8871019935167417,1.0425461291840028
4.0,3750,0.9630737739642359,0.8869482080188087,1.0441318078406283
4.0,3760,0.9642065249905722,0.8925402274873617,1.0484310561295507
4.0,3770,0.9625697111714896,0.8904662053948992,1.047053066185604
4.0,3780,0.9667285302530632,0.8903238775503907,1.0479107796139875
4.0,3790,0.9728547820935857,0.8990783388324382,1.0570477624713916
4.0,3800,0.9725136398036861,0.8976865518660186,1.0578781309739245
4.0,3810,0.9706368331243624,0.8948645936305063,1.053791297525711
4.0,3820,0.974350112360981,0.8953400609475887,1.0543646520369994
4.0,3830,0.9743416398878074,0.8978411337877756,1.0567535292369514
4.0,3840,0.9746282753433417,0.8995622040365975,1.0544556105458667
4.0,3850,0.974519787083559,0.8999184460663552,1.0593264299890557
4.0,3860,0.9744179920177563,0.8987551561502168,1.0503865530389525
4.0,3870,0.9727488673420815,0.8981569694578655,1.050978363106979
4.0,3880,0.9719248687895811,0.8984713224118489,1.0540474083849822
4.0,3890,0.9720140780381006,0.8981259567610116,1.0527928174904766
4.0,3900,0.971740902122725,0.8989728357158466,1.049335297902404
4.0,3910,0.9719862496207102,0.8970014850643554,1.0564400893030503
4.0,3920,0.9708877388699887,0.8977733058580317,1.0504179850155746
4.0,3930,0.9712453511285724,0.8993393992288597,1.0507353921734794
4.0,3940,0.970677074337251,0.8975447249708348,1.0544582221087853
4.0,3950,0.9728773147620766,0.9041918965355599,1.057848881258213
4.0,3960,0.9725484912242858,0.897544906015766,1.0517165802280317
4.0,3970,0.972528706695754,0.9000241256861445,1.0499591185988901
4.0,3980,0.971356520200062,0.901393432733838,1.0469259791535008
4.0,3990,0.9705905982170674,0.8954855249175727,1.0502772754120326
4.0,4000,0.9692669459365771,0.8979637861930431,1.0465551616829063
4.0,4010,0.9674614183823329,0.8944612436120525,1.0489844292811814
4.0,4020,0.9673776594423344,0.8932561242035699,1.0476455711940318
4.0,4030,0.967301244058054,0.8941610024622534,1.045294871534652
4.0,4040,0.9663479591614981,0.8981679903985135,1.0462211015410428
4.0,4050,0.9660387594969515,0.8958627775269731,1.045377811411102
4.0,4060,0.9655343129443106,0.8927683706860481,1.045232040935397
4.0,4070,0.964681142606918,0.8914890432653065,1.0433605983829135
4.0,4080,0.9662452879006588,0.8957709647810156,1.0439734833369283
4.0,4090,0.9654313589491728,0.8950300768270211,1.0417656740894756
4.0,4100,0.9655958355910697,0.8904179603944639,1.0429993870866867
4.0,4110,0.9668568194752122,0.8934550051559367,1.039653133882944
4.0,4120,0.9663881741519923,0.896351264924965,1.0431073299393618
4.0,4130,0.9720355325640813,0.9015784240689284,1.0552225092061627
4.0,4140,0.9711712621423538,0.9022761054766425,1.0482303831930126
4.0,4150,0.9712779139566073,0.8977805726781448,1.0507020312472148
4.0,4160,0.9695460985895669,0.8975741622063004,1.0434123030608575
4.0,4170,0.969855269470287,0.895030772143055,1.0399843767610886
4.0,4180,0.9701695411822643,0.9011064024153456,1.0455851520533332
4.0,4190,0.9698000566239607,0.8992611401629962,1.0429055569382804
4.0,4200,0.9690876400191779,0.901462039877097,1.0488555496445722
4.0,4210,0.9696332158485184,0.9000727666474846,1.0485794807330795
4.0,4220,0.9692545032497399,0.8997834429713898,1.0456746204264873
4.0,4230,0.967657029248909,0.8976644163686452,1.045737736265495
4.0,4240,0.9668985978110916,0.8963118838652364,1.0397205764457003
4.0,4250,0.9664945606696912,0.8953371429658824,1.041176140946606
4.0,4260,0.9656876418363622,0.8947603869576568,1.0428963232039685
4.0,4270,0.9670764580995436,0.8967460748808176,1.0449198788468348
4.0,4280,0.965802417725511,0.8939768168569329,1.0451271011537575
4.0,4290,0.9659513827967302,0.895029395064748,1.0378134378528692
4.0,4300,0.9679262178114899,0.8964551163138058,1.0411286989283999
4.0,4310,0.9705699526415109,0.9005593219427719,1.0440805919837586
4.0,4320,0.969945562160385,0.8991598915726671,1.048069415954915
4.0,4330,0.9685655855518647,0.8985518807101792,1.0428625997085876
4.0,4340,0.9670603803559883,0.8999447368037424,1.0463355791105002
4.0,4350,0.9680678464867167,0.9005419869943211,1.0447731534131237
4.0,4360,0.9665776036639284,0.8983639164700846,1.0383919774809822
4.0,4370,0.9670492929851322,0.8990303557765118,1.0469584010811657
4.0,4380,0.9653961084226373,0.8997453852684398,1.0426665942971185
4.0,4390,0.9675645215931528,0.8954314686289117,1.0430941477156352
4.0,4400,0.9664961410825454,0.8980289631222436,1.0405993653382781
4.0,4410,0.9661803380987601,0.8994486852746807,1.0404480581443636
4.0,4420,0.9656468828251026,0.8974593996858331,1.045453684274791
4.0,4430,0.9661959383386456,0.8962110974665889,1.0440430539489325
4.0,4440,0.9685517598151512,0.9021382196066892,1.0451316287203525
4.0,4450,0.9670868115620151,0.8988320514869681,1.041714095852872
4.0,4460,0.967356077192869,0.8970074966115812,1.0391772339318515
4.0,4470,0.9666450108390807,0.8982447768249244,1.0409581991854724
4.0,4480,0.9681743273710923,0.9022973052642297,1.0440786158838766
4.0,4490,0.9681273273435589,0.8978202841025311,1.0448320521189727
4.0,4500,0.9703486424775304,0.9010108297398224,1.0435074709129153
4.0,4510,0.9705629512682357,0.9007434958273165,1.0443722423504591
4.0,4520,0.9718723182711186,0.9082125780189336,1.0430423238618423
4.0,4530,0.9710428987536062,0.9045248558521382,1.0434370005621565
4.0,4540,0.9785024897255433,0.911712785949511,1.0511210418959762
4.0,4550,0.9768949892606414,0.9076399336168584,1.0503386280484752
4.0,4560,0.9773686332412206,0.9063534311146672,1.0521442563152117
4.0,4570,0.9768835956778841,0.9074847465303316,1.053969254663845
4.0,4580,0.9764357025218293,0.90940945937515,1.0490258755090647
4.0,4590,0.9763364685459184,0.9090042407114423,1.0493218143227598
4.0,4600,0.976633277888747,0.9067124852454708,1.0488675581739173
4.0,4610,0.9762629521930757,0.9063755506916464,1.0524313350135395
4.0,4620,0.9749583253669797,0.9084845069088646,1.0493055651100747
4.0,4630,0.9744009005820162,0.9083624380236244,1.0452034839674893
4.0,4640,0.9732148642254327,0.9068420803569011,1.0412274268577655
4.0,4650,0.9725960887820803,0.9050559027646923,1.0485593936182531
4.0,4660,0.9719306663005071,0.9060432094615768,1.048149956163183
4.0,4670,0.9711704722509654,0.9041435525095843,1.0478005133911787
4.0,4680,0.9714860688627479,0.9042090845717908,1.0431510592517894
4.0,4690,0.9733526062016135,0.9073279371744082,1.0491334311583025
4.0,4700,0.9721209181125569,0.90327220043945,1.0442079428569995
4.0,4710,0.9717361762480449,0.9070925102940098,1.04557262140649
4.0,4720,0.9709736174273808,0.9066680100561252,1.044665352024868
4.0,4730,0.9720855561938232,0.9084591423496209,1.045886590468638
4.0,4740,0.9708032230814794,0.9017534232215488,1.0405860021571522
4.0,4750,0.9698846696631989,0.904040820125359,1.0467201394473442
4.0,4760,0.9726910768877088,0.9052716197675236,1.0456324116325841
4.0,4770,0.9718027294896182,0.9086067625347876,1.0429328562606803
4.0,4780,0.9743172559091677,0.9094043923469407,1.0465522414762531
4.0,4790,0.9727101201290824,0.9071947106106669,1.040825104243767
4.0,4800,0.9720283633198111,0.9042451513575159,1.04880058677425
4.0,4810,0.9710787952417558,0.9074282557431013,1.0424160377805345
4.0,4820,0.9717704736904537,0.9072917461246374,1.0414724254579653
4.0,4830,0.9711823975647204,0.9054178699398833,1.0419851725248548
4.0,4840,0.9728303827879027,0.9078598619592371,1.0428155803671493
4.0,4850,0.9720397848347255,0.9086029198832497,1.041330039643564
4.0,4860,0.9747904273382415,0.9107000091820427,1.0479008325525974
4.0,4870,0.9740093218680855,0.9105374900357351,1.0425808576602535
4.0,4880,0.9736322208417341,0.9062021901757576,1.0445291009697446
4.0,4890,0.9743926283585893,0.9074694732009372,1.0487263690140636
4.0,4900,0.9771139329242164,0.9122012259907005,1.047443455738998
4.0,4910,0.9761462617095443,0.9103789369499161,1.0484060826950037
4.0,4920,0.9754560656390856,0.9101436754718247,1.0417088332857687
4.0,4930,0.9753480409453524,0.911935223080488,1.0441294283195597
4.0,4940,0.9748999214749976,0.9104307790031096,1.0455695598534498
4.0,4950,0.9750232550561508,0.9092403798957156,1.0457592015800228
4.0,4960,0.975683631201614,0.9098996722251966,1.0447471003689184
4.0,4970,0.9754400640769851,0.9135241236795092,1.0410841945799485
4.0,4980,0.9764517783788437,0.9125979867690264,1.0450403315190544
4.0,4990,0.9758851133234991,0.910268374425838,1.045647201778086
4.0,5000,0.9748172536574875,0.9084632193233599,1.043934697061782
